title,year,genres,duration,directors,actors,rating
tt0878804,2009,"Biography, Drama, Sport",129,nm0359387,"nm0000113, nm0005210, nm2466842",7.6
tt0107362,1993,"Action, Adventure, Comedy",130,nm0001532,"nm0000216, nm0000719, nm0138770",6.4
tt0036259,1943,"Comedy, Crime, Music",61,nm7232186,"nm0913095, nm0140863, nm0715748",6.3
tt0056579,1962,"Comedy, Fantasy",89,nm0076618,"nm0397510, nm0004310, nm0220388, nm0872629",6.4
tt5231992,2018,"Action, Comedy, Thriller",80,nm1265240,"nm2706388, nm1177213, nm1146857",3.9
tt0393537,2004,Thriller,95,nm0885473,"nm0055791, nm0001194, nm0000397, nm0662475",3.4
tt0108065,1993,"Biography, Drama",109,nm0001873,"nm0690051, nm0001505, nm0000260, nm0001426, nm0000401",7.4
tt0269347,2003,"Action, Crime, Drama",94,nm0001243,"nm0000169, nm0001125, nm0001567",6.1
tt0091282,1986,"Action, Adventure, Comedy",105,nm0485229,"nm0186988, nm0160550, nm0465789",5.3
tt0100588,1990,"Comedy, Drama",97,nm0163892,"nm0343325, nm0360796, nm0767443, nm0928511, nm0001073",4.8
tt0070511,1973,"Biography, Crime, Drama",151,nm0769874,"nm2588606, nm0000163, nm0430460",8.0
tt1179071,2011,Horror,83,nm0267902,"nm1341466, nm1409629, nm0267902, nm1169554",3.8
tt0881891,2009,"Comedy, Romance",99,nm1288766,"nm0000113, nm0002006, nm0177896",4.8
tt0049384,1956,Western,84,nm0570190,"nm0000069, nm0943978, nm4328216, nm0456533, nm0285922",5.9
tt0079753,1979,"Adventure, Comedy",108,nm0703689,"nm0000634, nm0292802, nm0420383, nm0813961",5.2
tt0019400,1928,"Comedy, Romance, Sport",80,nm0176699,"nm0354313, nm0392442, nm0206333",6.2
tt3130082,2015,Family,91,nm1880561,"nm0515941, nm0000119, nm0172806, nm2778261",4.5
tt0039196,1947,"Action, Drama",90,nm0268513,"nm0000879, nm0390279, nm0876211",6.3
tt0103639,1992,"Animation, Adventure, Comedy",90,"nm0166256, nm0615780","nm0918334, nm0000245, nm0488306, nm3447971",8.0
tt0104990,1992,"Drama, Family, History",121,nm0650905,"nm0000288, nm0608378, nm0250180, nm0143295",7.0
tt3546802,2015,Horror,95,nm0875788,"nm3857479, nm1675855, nm0741378",3.1
tt0097973,1989,Horror,91,nm1129748,"nm1036949, nm2486014, nm0702850",3.7
tt0141880,1984,"Comedy, Horror",85,"nm0244110, nm0444848","nm10035826, nm0089122, nm0132646",5.2
tt0035749,1943,"Comedy, Musical, Romance",96,nm0485943,"nm0002107, nm0599787, nm0003110",6.4
tt0071274,1974,"Comedy, Thriller",80,nm0390929,"nm0722681, nm0560478, nm0737938, nm0190454",4.7
tt1720172,2011,"Horror, Mystery, Thriller",86,nm3032410,"nm0001117, nm0000871, nm0605080, nm3494782",4.5
tt5192674,2018,Thriller,87,nm7683176,"nm2560618, nm0058864, nm0144232",5.6
tt1925431,2012,"Action, Crime, Drama",97,nm0057106,"nm0241049, nm0000246, nm0206257",5.6
tt0113677,1995,"Comedy, Drama",90,nm0001139,"nm0000114, nm0001416, nm0000551",7.5
tt0096936,1989,"Comedy, Horror",101,nm0740029,"nm0636058, nm0924037, nm8975594",4.8
tt0051524,1958,"Adventure, Crime, Drama",84,nm0831720,"nm0000051, nm0199268, nm0002024, nm0926183",6.2
tt4132190,2017,"Action, Adventure, Comedy",99,nm1054636,"nm1617837, nm1036050",4.1
tt4329166,2015,Drama,71,nm3401866,"nm6321789, nm6019099, nm4993518",6.6
tt0068649,1972,"Comedy, Crime, Horror",81,nm0504496,"nm0470930, nm0268171, nm0523901",5.3
tt0121766,2005,"Action, Adventure, Fantasy",140,nm0000184,"nm0000191, nm0000204, nm0159789",7.5
tt4874812,2017,"Drama, Horror, Thriller",90,nm3273103,"nm6009441, nm5740181, nm7468131, nm7468132, nm3491954",5.2
tt2350374,2014,Drama,94,nm4298446,"nm4951025, nm3910031, nm5227070",6.2
tt8548792,2018,Sci-Fi,81,nm2691863,"nm5835551, nm4395571, nm9185331, nm1724638, nm7173540",4.2
tt0041360,1949,"Drama, Comedy",69,nm0494110,"nm0329832, nm0355653, nm0217316, nm0201660",6.6
tt0489099,2008,"Action, Adventure, Sci-Fi",88,nm0510731,"nm0159789, nm0068260, nm1377375",6.1
tt0085409,1983,"Action, Crime, Drama",95,nm0007477,"nm0369567, nm0408684, nm0791502, nm0750596",4.9
tt6924682,2018,Comedy,74,nm2535342,"nm1692270, nm6221606, nm5939976, nm0874792",4.6
tt0827786,2006,Thriller,96,nm0548042,"nm0877514, nm1376472, nm2320834, nm1534043",4.6
tt0038230,1945,"Drama, Film-Noir",60,nm0145336,"nm0228715, nm0581218, nm0931525, nm0136756, nm2127140",6.4
tt0325651,2005,"Comedy, Romance",105,nm0006786,"nm0656071, nm0005420, nm0261170, nm0001156",4.8
tt0057603,1963,Horror,92,nm0000878,"nm0580440, nm0019145, nm0000472",7.1
tt0111070,1994,"Comedy, Drama, Family",97,nm0664756,"nm4558737, nm0001662, nm0187724",6.5
tt0062975,1968,"Drama, Romance, Western",104,nm0568546,"nm0000071, nm0000020, nm0828447",6.9
tt0052526,1959,Drama,96,nm0916131,"nm0916131, nm4328216, nm0625287",6.6
tt0120867,1998,"Comedy, Crime, Drama",107,nm0007210,"nm0001505, nm0005377, nm0001999",6.6
tt0077326,1978,Drama,126,nm0058826,"nm0000063, nm0003123, nm0274587",6.4
tt0119632,1997,"Comedy, Romance",97,nm0423623,"nm0000413, nm0641245, nm0642675",6.5
tt0119395,1997,"Action, Crime, Drama",124,nm0001994,"nm0000246, nm0000152, nm0001627, nm0893204",6.4
tt1929263,2014,"Biography, Drama, Family",99,nm0908824,"nm0001427, nm0717709, nm0002006, nm5889877, nm0553269",5.8
tt1287876,2009,"Drama, Fantasy, Horror",78,nm0270331,"nm0780822, nm2329599",4.3
tt5770620,2017,"Comedy, Drama, Romance",97,nm0414337,"nm0000700, nm0504832, nm0318821",6.0
tt0106697,1993,"Action, Sci-Fi, Thriller",115,nm0104193,"nm0000230, nm0000648, nm0000113",6.7
tt6054650,2017,Drama,104,nm3220732,"nm0429114, nm0004917, nm0001367",5.8
tt0403016,2005,"Action, Drama, Romance",80,nm0102434,"nm0992538, nm1036181, nm0724460",4.3
tt0017184,1925,Comedy,59,nm0280205,"nm0001966, nm0313867, nm0048262, nm0445229, nm0602905",5.7
tt1667417,2011,"Crime, Thriller",88,nm2815884,"nm0001002, nm2979225, nm0000514",3.6
tt0074214,1976,"Action, Comedy, Crime",85,nm0163990,"nm0199986, nm0101931",4.6
tt0097179,1989,"Action, Horror, Sci-Fi",105,nm0192446,"nm0086000, nm0263583, nm0263760",5.4
tt0156460,1997,"Drama, Romance, Sport",92,nm0445196,"nm0157644, nm0486174, nm0359534",6.6
tt6450186,2018,"Biography, Drama, Family",110,"nm3401779, nm2296528","nm8722479, nm1630992, nm0000598",7.3
tt0070119,1973,"Western, Horror",89,nm0387589,"nm0111917, nm0484179, nm0696097, nm0115058, nm0115079",3.9
tt0035171,1942,"Crime, Mystery",70,nm0064415,"nm0085782, nm0885150, nm0288304, nm0712660",5.8
tt0022537,1931,"Adventure, Drama, Romance",70,"nm0295920, nm0577654","nm0823633, nm0403128",6.0
tt5068970,2016,Crime,87,nm0963236,"nm0147312, nm0159609",3.3
tt0037549,1945,"Horror, Thriller",78,nm4196348,"nm0000472, nm0000509, nm0199787, nm0041138",7.3
tt0271882,2002,"Comedy, Romance",95,nm2596931,"nm0000170, nm0472710, nm0000287",5.7
tt1391137,2010,"Comedy, Drama, Romance",121,nm1347153,"nm1347153, nm0001390, nm0779325, nm0495095, nm0948272",4.7
tt0066365,1969,"Action, Adventure, Thriller",92,"nm0002087, nm0692414","nm0000608, nm0447913, nm0837959, nm0683831",4.6
tt0104573,1992,"Action, Crime, Drama",95,nm0225416,"nm0004898, nm0000637, nm0394191",7.1
tt0054047,1960,"Action, Adventure, Western",128,nm0836328,"nm0000989, nm0908919, nm2588606, nm0001976, nm0000314",7.7
tt0031647,1939,"Comedy, Romance",94,nm0500552,"nm0001055, nm0000747, nm0000858",7.9
tt0062334,1967,"Comedy, Romance",87,"nm0329574, nm0587804","nm0914580, nm0569795, nm0701500",5.8
tt6539470,2018,"Crime, Horror, Mystery",90,nm6173373,"nm3910752, nm0760483",3.5
tt0032554,1940,Comedy,82,nm0002545,"nm0002046, nm0029746",7.3
tt8266310,2019,"Comedy, Drama, Music",118,nm0149446,"nm7811397, nm9161436, nm9196203, nm10299359",6.9
tt0089489,1985,"Action, Horror, Mystery",101,nm0001361,"nm0706883, nm0278752, nm0277975",6.2
tt3699692,2015,"Comedy, Horror",91,"nm2738141, nm2559723","nm2684020, nm2378013, nm2772584",6.0
tt0426577,2005,"Musical, Horror",96,nm1729116,"nm2072785, nm1917043",4.7
tt0120915,1999,"Action, Adventure, Fantasy",136,nm0000184,"nm0000553, nm0000191, nm0000204",6.5
tt0047947,1955,Sci-Fi,81,nm0005738,"nm0111754, nm0281662, nm0789485",5.7
tt1097021,2007,Comedy,99,nm2769334,"nm2438615, nm3203057, nm1678610",3.2
tt7316576,2018,"Comedy, Horror, Thriller",84,nm5566129,"nm0696387, nm0070810, nm8447789",4.3
tt0194410,2000,Thriller,90,nm0595136,"nm0000514, nm0004904, nm0529263, nm0951828",4.3
tt5047424,2015,Horror,81,"nm3696258, nm3695973","nm2463151, nm2463151, nm5893228",2.8
tt0493425,2006,Drama,98,nm2099365,"nm0319036, nm0366106, nm0936488, nm1496325",5.3
tt0046348,1953,"Action, Adventure, Comedy",99,nm0523893,"nm0000044, nm0562920, nm0175200, nm0793168",6.4
tt0473188,2007,"Action, Crime, Thriller",97,nm0381273,"nm1512937, nm0000401, nm1312575",5.9
tt0021746,1931,"Drama, Western",123,nm0749484,"nm0228715, nm0002050, nm0852347",5.9
tt8184766,2019,Drama,90,nm2812431,"nm4248775, nm1745019, nm0001803, nm1476804",6.4
tt0037496,1945,"Drama, Family",67,nm0122483,"nm0232159, nm0512267, nm0619261",5.8
tt0102275,1992,"Action, Drama",90,nm0580726,"nm0261805, nm0863007, nm0810349",4.7
tt0042809,1950,"Crime, Drama, Film-Noir",79,nm0293707,"nm0000051, nm0869084, nm0002053",6.8
tt0284769,2001,"Drama, Family",85,nm0514247,"nm0559144, nm0001367",4.8
tt2006719,2014,Horror,90,nm3770762,"nm1937112, nm0865302",2.1
tt0027527,1936,"Family, Musical",79,nm0782682,"nm0000073, nm0604656, nm0448836, nm0922818, nm0275297",6.7
tt0063094,1968,"Comedy, Crime",106,nm0863254,"nm0001811, nm0001749, nm0001500, nm0627878, nm0605923",6.9
tt2306511,2014,"Adventure, Horror, Thriller",81,nm2327397,"nm0626160, nm3224455, nm3319316, nm0281430",4.1
tt0106464,1993,Drama,120,nm0000151,"nm0000418, nm0000532, nm0005569",6.4
tt0067258,1971,"Drama, Western",112,nm0731772,"nm0731772, nm0656183, nm0274016",6.5
tt0048139,1955,"Action, Adventure, Western",71,nm0145336,"nm0604605, nm0666358",4.7
tt0086873,1984,"Comedy, Fantasy, Romance",93,nm0005348,"nm0000188, nm0005499, nm0005481, nm0001750",6.7
tt0034167,1941,"Biography, Drama, History",134,nm0001328,"nm0000011, nm0000974, nm0504125",7.7
tt0032668,1940,"Action, Drama, Romance",58,nm0166058,"nm0668362, nm0225649",5.5
tt0418905,2006,Horror,102,nm0571965,"nm0001712, nm1168838, nm1290424",2.4
tt0073133,1975,"Crime, Drama, Mystery",120,nm3427857,"nm0000608, nm0000366, nm6649572",6.1
tt0070753,1973,"Action, Crime, Drama",87,nm0641938,"nm0641938, nm0001975",5.3
tt0452636,2005,Horror,80,nm1034875,"nm1065316, nm0619295, nm1895072, nm0236043",3.2
tt0093898,1987,Drama,99,nm0742819,"nm0399531, nm0001618, nm0082526, nm0220861",5.7
tt0412637,2006,"Comedy, Drama, Romance",107,nm0001139,"nm0000114, nm0685856, nm0517844, nm0000153",6.5
tt0039743,1947,"Action, Adventure",61,nm0278272,"nm0523225, nm0605685, nm0111297",3.6
tt6885114,2019,Drama,95,"nm3176825, nm1642796","nm10431494, nm2790265, nm1695381, nm3997074, nm0174913",5.8
tt1645155,2012,"Action, Thriller",100,nm0836715,"nm0001173, nm1882929",6.1
tt0277296,2002,"Action, Adventure, Fantasy",92,nm0751080,"nm0425005, nm0104526, nm0003817",5.5
tt0113820,1995,"Action, Adventure, Family",95,nm0818465,"nm0039074, nm0097765, nm0136399, nm0290969",5.2
tt2538128,2013,"Action, Adventure, Drama",89,nm5189759,"nm0001194, nm1523899, nm4162416, nm0722636, nm0436442",2.4
tt0074433,1976,Comedy,96,nm0024120,"nm0501488, nm0146695, nm0607703",6.5
tt3639656,2015,"Horror, Mystery, Thriller",90,nm0347957,"nm0001711, nm0087109, nm0100381",4.4
tt0044205,1951,"Adventure, Drama, Western",118,nm0920074,"nm0853079, nm0201005, nm0256216",7.6
tt0048140,1955,"Comedy, Crime, Musical",150,nm0000581,"nm0000008, nm0001739, nm0000069",7.2
tt0026266,1935,"Adventure, Drama, Romance",130,nm0002030,"nm0646829, nm0019922, nm0707771",7.4
tt2582576,2017,"Action, Drama, War",113,nm2036500,"nm0147147, nm0396558, nm1334869",6.3
tt0097404,1988,"Action, Adventure, Sci-Fi",96,nm0379391,"nm0665913, nm0138979, nm0187790",4.6
tt0065145,1969,"Horror, Thriller",70,nm0272104,"nm0259128, nm0272104, nm0385561, nm0052601",5.4
tt5270948,2017,"Drama, History, Thriller",106,nm0192845,"nm0164809, nm0544718, nm1159180, nm0001136, nm0300712",6.5
tt6269434,2018,"Drama, Romance, Thriller",101,nm4373772,"nm4372938, nm1426656, nm3170215",6.2
tt1072423,2008,Comedy,88,nm1763315,"nm0063798, nm2083641, nm1763314",3.6
tt0091387,1986,Comedy,84,nm0006975,"nm0001301, nm0741642, nm0039226",4.2
tt0086345,1983,"Action, Adventure, Sci-Fi",84,nm0169438,"nm0250436, nm0578903, nm0669448, nm0160630",4.7
tt0051755,1958,Horror,77,nm0051649,"nm0095524, nm0000942, nm0561049, nm0808477",6.3
tt0473539,2008,"Comedy, Family",100,nm1913756,"nm0842182, nm0018271, nm1483436",4.7
tt0098282,1989,"Comedy, Crime",103,nm0002137,"nm0001640, nm0000698",6.9
tt1235837,2009,"Animation, Adventure, Comedy",75,"nm0307139, nm0456631","nm2696897, nm3375630, nm1063287, nm1087441, nm0838140",3.8
tt0020388,1929,"Comedy, Mystery, Thriller",72,nm0054977,"nm0228715, nm0781502, nm0515272",6.1
tt0028582,1937,"Action, Music, Western",57,nm6007173,"nm0728811, nm1260566, nm0855980",4.9
tt0893492,2006,Action,110,"nm2009674, nm2373321","nm2004052, nm2373321, nm2009674",6.1
tt1186795,2008,"Biography, Drama",91,nm0952360,"nm0009016, nm2505507, nm2931894",5.6
tt7558302,2019,"Crime, Drama",100,nm2911073,"nm3772243, nm1589279, nm0577329",5.3
tt0120812,1998,"Action, Comedy, Crime",98,nm0711840,"nm0504962, nm0000329, nm0929489, nm0002245",7.0
tt0065797,1970,"Drama, Romance, Sport",103,nm0728688,"nm0000469, nm0018485, nm0318153, nm0283314",6.9
tt4532826,2018,"Action, Adventure, Drama",116,nm1163264,"nm5473782, nm0004937, nm0578853, nm2016723, nm1946193",5.3
tt0913354,2009,"Action, Crime, Thriller",88,nm0030735,"nm0000369, nm0000606",5.7
tt6920356,2019,"Drama, Mystery, Romance",120,nm0389712,"nm10660486, nm4108791, nm1481829, nm5141621",6.5
tt0119499,1997,"Action, Sci-Fi, Thriller",92,nm0444848,"nm0001367, nm0748075, nm0936198, nm0001662",4.0
tt0101812,1990,Drama,102,nm0001007,"nm0001007, nm0001334, nm0168642",5.5
tt4139124,2016,"Action, Comedy, Crime",100,nm1534595,"nm1443502, nm1221047",6.2
tt4651666,2017,Drama,99,nm0809899,"nm5356188, nm2428667, nm5066863",5.6
tt0142231,1998,Drama,112,nm0029723,"nm0005569, nm0293272, nm0019569",6.8
tt4163020,2015,"Comedy, Horror",97,"nm1135423, nm2130745","nm0000105, nm4410693, nm7043418",5.5
tt0089348,1985,"Action, Thriller",107,nm0957263,"nm0001569, nm0528434, nm0698697",5.5
tt0056127,1961,"Action, Adventure, Fantasy",77,nm0684335,"nm0000730, nm0653324",4.8
tt0092117,1986,"Musical, Comedy",89,nm1419024,"nm0000422, nm0568499, nm0020658",7.2
tt0072610,1975,"Adventure, Drama, Family",100,nm0706296,"nm2700529, nm0006978",6.4
tt4602074,2017,Comedy,80,nm4743982,"nm3699706, nm7188305, nm4743982",4.1
tt3344686,2020,"Drama, Music, Romance",96,nm1319671,"nm2655177, nm2615605, nm0939697, nm2087739",4.0
tt0039655,1947,"Drama, Music, Romance",90,nm0523893,"nm0194742, nm0665842, nm0520467, nm0723658",6.7
tt0055373,1961,"Drama, Music",92,nm0124878,"nm0891038, nm0405054, nm0699120",5.7
tt0161446,1998,"Drama, Romance",101,nm0487008,"nm0456733, nm0282343, nm0394533, nm0024382, nm0371628",5.2
tt4007016,2015,"Drama, Fantasy, Horror",84,nm2788692,"nm3606871, nm0735270, nm5548929, nm1832535, nm1587496",5.1
tt8398892,2019,"Horror, Thriller",75,nm0019665,"nm0581365, nm2433515, nm0914223",3.8
tt0073624,1975,Drama,90,nm0174068,"nm0000560, nm0000467",5.6
tt0042289,1950,"Crime, Drama, Mystery",67,nm0498584,"nm0827577, nm0228875, nm0007220",6.2
tt0093260,1987,"Action, Adventure, Comedy",120,nm0001102,"nm0000598, nm0001737, nm0000212",6.8
tt0034618,1942,Comedy,95,nm0782707,"nm0832011, nm0001682, nm0662118",6.6
tt0051864,1958,"Adventure, Drama, Family",83,nm0202297,"nm0662240, nm0179819, nm0238445, nm0531280",6.4
tt6436270,2017,Comedy,90,nm3755774,"nm1656974, nm3755774",6.0
tt0107685,1993,"Comedy, Romance",99,nm0500329,"nm0000111, nm0001711",6.0
tt1258124,2009,"Comedy, Romance",106,nm0362799,"nm0661164, nm0000981, nm0624939, nm0308208, nm3428062",5.5
tt0197644,2000,"Drama, Romance",99,nm1085552,"nm1256292, nm0946777, nm0010306, nm0488561, nm0639744",4.4
tt1781777,2017,Comedy,90,nm0568081,"nm0568081, nm0172558, nm0106998",4.1
tt0012513,1921,"Action, Comedy, Romance",74,nm0715716,"nm0001196, nm0209323, nm0523229",6.5
tt0242888,2003,"Drama, Romance",109,nm0420746,"nm0004695, nm0000950",6.6
tt0096332,1988,"Drama, Romance",171,nm0442241,"nm0000358, nm0000300, nm0000565, nm0513190",7.3
tt0304722,2004,"Comedy, Horror",97,nm0058396,"nm1325067, nm0801267, nm0137428, nm0070557",4.0
tt0099763,1986,"Biography, Crime, Drama",83,nm0573796,"nm0218186, nm0740264, nm0036657",7.0
tt0047505,1954,"Drama, Thriller",89,nm0521334,"nm0001958, nm0807252",6.5
tt0482541,2006,Comedy,103,nm0080236,"nm1217675, nm1152963, nm2060229",4.0
tt2063014,2014,"Drama, Romance, Thriller",85,nm4679707,"nm0604430, nm2237471, nm0378880",5.1
tt0426550,2005,"Comedy, Family, Romance",94,nm0299923,"nm0004809, nm0042316, nm0144180, nm1484343",2.6
tt1895587,2015,"Biography, Crime, Drama",129,nm0565336,"nm0749263, nm0000474, nm1046097",8.1
tt1446072,2011,"Action, Adventure, Thriller",98,nm0784805,"nm0000648, nm0254712, nm1057928, nm0001368",4.7
tt0026739,1935,"Crime, Drama, Mystery",69,nm0924065,"nm0000075, nm0115597",6.8
tt1087461,2011,"Drama, Horror, Thriller",89,nm0003922,"nm2444005, nm2745310, nm2573591, nm2756569",4.7
tt0251110,2001,"Drama, Romance",94,nm0827171,"nm0749081, nm0878141, nm0000947",6.9
tt0044015,1951,Western,83,nm2357722,"nm0001229, nm0000074, nm0000856",7.0
tt0054446,1960,"Comedy, Sci-Fi",85,nm0851537,"nm0001471, nm0085751, nm0391096, nm0163939",6.1
tt1885300,2012,"Comedy, Drama",89,nm1197318,"nm0519043, nm1422176, nm0479527, nm1789970",6.4
tt0028352,1936,"Action, Adventure, Drama",98,nm0896542,"nm0534045, nm0642988",6.6
tt0338177,2003,"Comedy, Crime, Drama",81,nm0870664,"nm0084140, nm0006987",5.5
tt1430607,2011,"Animation, Adventure, Comedy",97,"nm1379081, nm0176905","nm0564215, nm0491402, nm0631490",7.1
tt0037786,1945,"Comedy, Drama",58,nm0862218,"nm0255199, nm0571085, nm0659427",5.8
tt0024560,1933,"Drama, Romance",74,nm2527317,"nm0002050, nm0566948, nm0187711",6.9
tt0073784,1975,Western,103,nm0546672,"nm0000987, nm0001812, nm0004365, nm0816457, nm0446486",5.8
tt0053350,1959,"Drama, Western",96,nm0281507,"nm0614919, nm0250724, nm0001665",6.4
tt2518848,2013,"Action, Adventure, Drama",86,nm2662079,"nm0000680, nm0004729",2.2
tt1049402,2010,"Biography, Drama, Romance",84,"nm0258531, nm0295243","nm0290556, nm0745403, nm2062720, nm3117836",6.7
tt0370263,2004,"Action, Adventure, Horror",101,nm0027271,"nm0005125, nm0100556, nm0000448, nm0001971",5.6
tt0048788,1955,Drama,97,nm0242897,"nm0250724, nm0944073, nm0593192",6.1
tt0028471,1936,Drama,72,nm0861703,"nm0000859, nm0001577, nm0511599",6.8
tt2991296,2013,"Adventure, Drama, Horror",89,nm2406892,"nm0109785, nm0127988, nm0262026",5.4
tt0106393,1993,"Action, Crime, Drama",101,nm0705675,"nm0000616, nm0722221",5.6
tt0063311,1968,Sci-Fi,95,nm0916977,"nm0569000, nm0011244",4.5
tt1385912,2009,"Comedy, Drama",113,nm1347153,"nm1347153, nm0378245, nm0735226",4.5
tt0026897,1935,"Comedy, Drama, Romance",72,nm0448915,"nm0000795, nm0614278, nm0241523, nm0570974, nm0585461",6.6
tt0032847,1940,"Comedy, Drama, Musical",96,nm0928214,"nm0623554, nm0137999, nm0001514, nm0950019",5.4
tt5457926,2017,"Fantasy, Horror, Thriller",93,nm7917377,"nm7233830, nm5879514, nm6325955",6.5
tt0309820,2003,"Biography, Drama, History",123,nm0863254,"nm0001212, nm0000547, nm0278746, nm0001811",6.5
tt0064439,1969,Comedy,91,nm0550892,"nm0001471, nm0492444, nm0004282",5.5
tt5637736,2017,"Horror, Mystery, Thriller",99,nm0756935,"nm1938755, nm0385029, nm0000448",3.4
tt0329354,2007,"Comedy, Romance",110,nm0141033,"nm4996197, nm0005123, nm0222138",4.8
tt0139239,1999,"Comedy, Crime",102,nm0510731,"nm0005017, nm0001631, nm0006816, nm0004718",7.2
tt0049268,1956,Drama,100,nm0124878,"nm1909137, nm0000974",5.7
tt0115738,1996,"Comedy, Drama",112,nm0001139,"nm0001806, nm0005377, nm0001416, nm0089408",7.3
tt0038517,1946,"Comedy, Romance",81,nm0758508,"nm0001656, nm0237025, nm0002143, nm0001981",5.9
tt0029650,1937,"Drama, Romance",93,nm0332539,"nm0000012, nm0000020, nm0521937, nm1080246",6.7
tt0138833,1999,"Comedy, Romance",89,"nm0528761, nm0851348","nm0851348, nm0528761, nm0000594",5.1
tt4758646,2017,"Comedy, Drama, War",122,nm2391575,"nm0000093, nm0079418, nm1910274",6.0
tt0037866,1945,Comedy,74,nm0075562,"nm0802325, nm0482121, nm0799982, nm0616080",6.8
tt0083726,1982,"Action, Drama",113,nm0001239,"nm0001277, nm0001536, nm0073110",6.3
tt0138636,1966,"Drama, Romance",61,nm0822555,"nm0731294, nm3356695",5.2
tt1536044,2010,Horror,91,nm0931095,"nm4148609, nm1705210, nm1454378",5.6
tt0061758,1967,"Crime, Drama, Thriller",95,nm0750701,"nm0730126, nm0000197, nm0770124",5.2
tt0029606,1937,"Drama, Romance",111,"nm0920074, nm0176699","nm1068510, nm0545298, nm0579663",7.3
tt1172070,2007,Horror,81,nm0970125,"nm1053519, nm2896261, nm1701658",2.5
tt0143096,1999,Comedy,85,"nm0156047, nm0363528","nm0001621, nm0765605, nm0000719",4.8
tt0415877,2005,"Drama, Romance",89,nm0155117,"nm1653252, nm1319070, nm0005205",5.1
tt0027479,1935,"Crime, Horror, Mystery",63,nm0041678,"nm0002233, nm0751175, nm0296859, nm0002117",5.7
tt1547090,2011,Comedy,87,nm0846590,"nm0519456, nm0000225, nm1386645, nm0215487",3.3
tt4572514,2016,"Action, Crime, Drama",133,nm0073871,"nm0000242, nm0000422, nm3014031, nm7093076, nm1157358",7.4
tt0060302,1966,"Sci-Fi, Thriller",83,nm0528927,"nm0103722, nm0636065, nm0581282, nm0906147",4.6
tt0160616,2000,"Drama, Romance, Thriller",104,nm0566427,"nm0048379, nm0005203, nm0000330",5.7
tt1189341,2008,Drama,74,nm1701150,"nm2116022, nm2931677, nm2571569, nm2421674",4.8
tt0049849,1956,Western,100,nm0005789,"nm0000032, nm0000879, nm0738042",6.3
tt2042449,2013,"Drama, Family, Music",93,nm0622860,"nm2645125, nm1057932, nm0000327",5.7
